idMovimiento;Fecha;Cantidad;Concepto;Notas;Cuenta;Saldo_En_Cuenta
-1;28/07/2009;9,00 €;34;suscripcion de fondos;11;902,00 €
-1;28/07/2009;-9,00 €;34;suscripcion de fondos;6;3.544,91 €
-1;22/07/2009;9,00 €;34;suscripcion de fondos;11;893,00 €
-1;22/07/2009;-9,00 €;34;suscripcion de fondos;6;3.553,91 €
-1;21/07/2009;9,00 €;34;suscripcion de fondos;11;884,00 €
-1;21/07/2009;-9,00 €;34;suscripcion de fondos;6;3.562,91 €
-1;01/08/2009;6,61 €;25;naranja ruben julio 2009;1;10.698,36 €
-1;01/08/2009;6,61 €;25;naranja ruben julio 2009;6;3.571,91 €
-1;03/08/2009;280,00 €;34;para pago coche;4;601,28 €
-1;03/08/2009;-280,00 €;34;para pago coche;6;3.565,30 €
-1;03/08/2009;40,00 €;34;para pago gasolina;4;321,28 €
-1;03/08/2009;-40,00 €;34;para pago gasolina;6;3.845,30 €
-1;31/07/2009;-14,95 €;18;bricor alcala;1;10.691,75 €
-1;31/07/2009;-14,95 €;18;bricor alcala;4;281,28 €
-1;31/07/2009;-15,00 €;18;alcampo;1;10.706,70 €
-1;31/07/2009;-15,00 €;18;alcampo;4;296,23 €
-1;31/07/2009;-5,82 €;21;makro;1;10.721,70 €
-1;31/07/2009;-5,82 €;21;makro;4;311,23 €
-1;31/07/2009;1.036,47 €;23;monica julio 2009;1;10.727,52 €
-1;31/07/2009;1.036,47 €;23;monica julio 2009;3;2.679,87 €
-1;29/07/2009;1.554,76 €;23;julio 2009;1;9.691,05 €
-1;29/07/2009;1.554,76 €;23;julio 2009;3;1.643,40 €
-1;28/07/2009;-1.153,13 €;9;julio 2009;1;8.136,29 €
-1;28/07/2009;-1.153,13 €;9;julio 2009;3;88,64 €
-1;29/07/2009;9,00 €;34;suscripcion de fondos;11;875,00 €
-1;29/07/2009;-9,00 €;34;suscripcion de fondos;5;3.351,88 €
-1;24/07/2009;9,00 €;34;suscripcion de fondos;11;866,00 €
-1;24/07/2009;-9,00 €;34;suscripcion de fondos;5;3.360,88 €
-1;31/07/2009;250,00 €;34;para gastos boda Marta-Juan Roman;4;317,05 €
-1;31/07/2009;-250,00 €;34;para gastos boda Marta-Juan Roman;5;3.369,88 €
-1;30/07/2009;-36,50 €;14;repsol pioz;1;9.289,42 €
-1;30/07/2009;-36,50 €;14;repsol pioz;4;67,05 €
-1;29/07/2009;-52,98 €;21;mercadona alcala;1;9.325,92 €
-1;29/07/2009;-52,98 €;21;mercadona alcala;4;103,55 €
-1;28/07/2009;-100,00 €;2;abono monica agosto 2009;1;9.378,90 €
-1;28/07/2009;-100,00 €;2;abono monica agosto 2009;4;156,53 €
-1;27/07/2009;100,00 €;34;para pago abono monica;4;256,53 €
-1;27/07/2009;-100,00 €;34;para pago abono monica;5;3.619,88 €
-1;27/07/2009;-25,00 €;17;camiseta monica;1;9.478,90 €
-1;27/07/2009;-25,00 €;17;camiseta monica;4;156,53 €
-1;27/07/2009;-45,00 €;17;depilacion monica;1;9.503,90 €
-1;27/07/2009;-45,00 €;17;depilacion monica;4;181,53 €
-1;24/07/2009;1.153,00 €;34;para pago hipoteca;3;1.241,77 €
-1;24/07/2009;-1.153,00 €;34;para pago hipoteca;6;3.885,30 €
-1;21/07/2009;0,01 €;25;abono intereses;1;9.548,90 €
-1;21/07/2009;0,01 €;25;abono intereses;3;88,77 €
-1;24/07/2009;-100,00 €;4;ccm perrote;1;9.548,89 €
-1;24/07/2009;-100,00 €;4;ccm perrote;4;226,53 €
-1;24/07/2009;-30,02 €;14;repsol cuesta aranjuez;1;9.648,89 €
-1;24/07/2009;-30,02 €;14;repsol cuesta aranjuez;4;326,53 €
-1;24/07/2009;40,00 €;34;para pago gasolina;4;356,55 €
-1;24/07/2009;-40,00 €;34;para pago gasolina;6;5.038,30 €
-1;22/07/2009;-127,63 €;21;makro;1;9.678,91 €
-1;22/07/2009;-127,63 €;21;makro;4;316,55 €
-1;22/07/2009;-42,90 €;19;casa - cumple vanessa;1;9.806,54 €
-1;22/07/2009;-42,90 €;19;casa - cumple vanessa;4;444,18 €
-1;22/07/2009;-50,00 €;18;leroy merlin;1;9.849,44 €
-1;22/07/2009;-50,00 €;18;leroy merlin;4;487,08 €
-1;22/07/2009;-76,30 €;18;leroy merlin;1;9.899,44 €
-1;22/07/2009;-76,30 €;18;leroy merlin;4;537,08 €
-1;22/07/2009;-19,90 €;17;newfin pola alcala (sandalias monica?);1;9.975,74 €
-1;22/07/2009;-19,90 €;17;newfin pola alcala (sandalias monica?);4;613,38 €
-1;22/07/2009;500,00 €;34;para despedida marta y juanroman;4;633,28 €
-1;22/07/2009;-500,00 €;34;para despedida marta y juanroman;5;3.719,88 €
-1;22/07/2009;-7,64 €;33;monica junio 2009;1;9.995,64 €
-1;22/07/2009;-7,64 €;33;monica junio 2009;4;133,28 €
-1;21/07/2009;-7,11 €;33;ruben junio 2009;1;10.003,28 €
-1;21/07/2009;-7,11 €;33;ruben junio 2009;4;140,92 €
-1;21/07/2009;-9,99 €;17;peluquero ruben;1;10.010,39 €
-1;21/07/2009;-9,99 €;17;peluquero ruben;4;148,03 €
-1;21/07/2009;-9,99 €;17;peluquero ruben;1;10.020,38 €
-1;21/07/2009;-9,99 €;17;peluquero ruben;4;158,02 €
-1;21/07/2009;9,99 €;17;peluquero ruben;1;10.030,37 €
-1;21/07/2009;9,99 €;17;peluquero ruben;4;168,01 €
-1;21/07/2009;-250,00 €;4;cajero - para pago IBI;1;10.020,38 €
-1;21/07/2009;-250,00 €;4;cajero - para pago IBI;4;158,02 €
-1;20/07/2009;275,00 €;34;para pago IBI;4;408,02 €
-1;20/07/2009;-275,00 €;34;para pago IBI;5;4.219,88 €
-1;20/07/2009;30,00 €;34;para pago moviles;4;133,02 €
-1;20/07/2009;-30,00 €;34;para pago moviles;5;4.494,88 €
-1;20/07/2009;-18,75 €;21;hiperusera;1;10.270,38 €
-1;20/07/2009;-18,75 €;21;hiperusera;4;103,02 €
-1;14/07/2009;9,00 €;34;suscripcion de fondos;11;857,00 €
-1;14/07/2009;-9,00 €;34;suscripcion de fondos;5;4.524,88 €
-1;13/07/2009;9,00 €;34;suscripcion de fondos;11;848,00 €
-1;13/07/2009;-9,00 €;34;suscripcion de fondos;5;4.533,88 €
-1;10/07/2009;9,00 €;34;suscripcion de fondos;11;839,00 €
-1;10/07/2009;-9,00 €;34;suscripcion de fondos;5;4.542,88 €
-1;06/07/2009;9,00 €;34;suscripcion de fondos;11;830,00 €
-1;06/07/2009;-9,00 €;34;suscripcion de fondos;5;4.551,88 €
-1;16/07/2009;-35,86 €;17;compras €?;1;10.289,13 €
-1;16/07/2009;-35,86 €;17;compras €?;3;88,76 €
-1;03/07/2009;900,00 €;34;ahorro nomina;5;4.560,88 €
-1;03/07/2009;-900,00 €;34;ahorro nomina;3;124,62 €
-1;06/07/2009;1.600,00 €;34;corregir ahorro nomina;6;5.078,30 €
-1;06/07/2009;-1.600,00 €;34;corregir ahorro nomina;4;121,77 €
-1;06/07/2009;1.250,00 €;34;corregir ahorro nomina;6;3.478,30 €
-1;06/07/2009;-1.250,00 €;34;corregir ahorro nomina;4;1.721,77 €
-1;17/07/2009;9,00 €;34;suscripcion de fondos;11;821,00 €
-1;17/07/2009;-9,00 €;34;suscripcion de fondos;6;2.228,30 €
-1;14/07/2009;9,00 €;34;suscripcion de fondos;11;812,00 €
-1;14/07/2009;-9,00 €;34;suscripcion de fondos;6;2.237,30 €
-1;13/07/2009;9,00 €;34;suscripcion de fondos;11;803,00 €
-1;13/07/2009;-9,00 €;34;suscripcion de fondos;6;2.246,30 €
-1;07/07/2009;13,00 €;34;suscripcion de fondos;6;2.255,30 €
-1;07/07/2009;-13,00 €;34;suscripcion de fondos;11;794,00 €
-1;07/07/2009;13,00 €;34;suscripcion de fondos;11;807,00 €
-1;07/07/2009;-13,00 €;34;suscripcion de fondos;6;2.242,30 €
-1;07/07/2009;9,00 €;34;suscripcion de fondos;11;794,00 €
-1;07/07/2009;-9,00 €;34;suscripcion de fondos;6;2.255,30 €
-1;03/07/2009;9,00 €;34;suscripcion de fondos;11;785,00 €
-1;03/07/2009;-9,00 €;34;suscripcion de fondos;6;2.264,30 €
-1;06/07/2009;1.600,00 €;34;ahorro nomina;4;2.971,77 €
-1;06/07/2009;-1.600,00 €;34;ahorro nomina;3;1.024,62 €
-1;06/07/2009;1.250,00 €;34;ahorro nomina;4;1.371,77 €
-1;06/07/2009;-1.250,00 €;34;ahorro nomina;3;2.624,62 €
-1;20/07/2009;-20,00 €;4;torrejon;1;10.324,99 €
-1;20/07/2009;-20,00 €;4;torrejon;4;121,77 €
-1;18/07/2009;-14,23 €;21;hiper usera;1;10.344,99 €
-1;18/07/2009;-14,23 €;21;hiper usera;4;141,77 €
-1;18/07/2009;-397,47 €;18;ikea - mesa estudio y cortinas;1;10.359,22 €
-1;18/07/2009;-397,47 €;31;ikea - mesa estudio y cortinas;4;156,00 €
-1;18/07/2009;450,00 €;34;para compras en ikea;4;553,47 €
-1;18/07/2009;-450,00 €;34;para compras en ikea;6;2.273,30 €
-1;17/07/2009;28,00 €;34;para seguro vida;4;103,47 €
-1;17/07/2009;-28,00 €;34;para seguro vida;5;3.660,88 €
-1;17/07/2009;30,00 €;34;para seguro vida;4;75,47 €
-1;17/07/2009;-30,00 €;34;para seguro vida;6;2.723,30 €
-1;17/07/2009;40,00 €;34;para gasoil;4;45,47 €
-1;17/07/2009;-40,00 €;34;para gasoil;6;2.753,30 €
-1;16/07/2009;-22,83 €;31;ruben julio 2009;1;10.756,69 €
-1;16/07/2009;-22,83 €;31;ruben julio 2009;4;5,47 €
-1;16/07/2009;-26,75 €;31;monica julio 2009;1;10.779,52 €
-1;16/07/2009;-26,75 €;31;monica julio 2009;4;28,30 €
-1;14/07/2009;-25,87 €;21;hiper usera;1;10.806,27 €
-1;14/07/2009;-25,87 €;21;hiper usera;4;55,05 €
-1;14/07/2009;-24,35 €;2;abono julio 2009;1;10.832,14 €
-1;14/07/2009;-24,35 €;2;abono julio 2009;4;80,92 €
-1;13/07/2009;-16,70 €;21;hiper usera;1;10.856,49 €
-1;13/07/2009;-16,70 €;21;hiper usera;4;105,27 €
-1;11/07/2009;-14,14 €;17;carrefour las rozas;1;10.873,19 €
-1;11/07/2009;-14,14 €;17;carrefour las rozas;4;121,97 €
-1;10/07/2009;-20,00 €;4;torrejon;1;10.887,33 €
-1;10/07/2009;-20,00 €;4;torrejon;4;136,11 €
-1;10/07/2009;-22,86 €;10;luz junio 2009;1;10.907,33 €
-1;10/07/2009;-22,86 €;10;luz junio 2009;4;156,11 €
-1;10/07/2009;40,00 €;34;para gasoil;4;178,97 €
-1;10/07/2009;-40,00 €;34;para gasoil;6;2.793,30 €
-1;10/07/2009;23,50 €;34;para bono mensual ruben;4;138,97 €
-1;10/07/2009;-23,50 €;34;para bono mensual ruben;5;3.688,88 €
-1;09/07/2009;-42,01 €;14;repsol campo futbol;1;10.930,19 €
-1;09/07/2009;-42,01 €;14;repsol campo futbol;4;115,47 €
-1;09/07/2009;-750,00 €;3;reserva salon Casa Rosita;1;10.972,20 €
-1;09/07/2009;-750,00 €;3;reserva salon Casa Rosita;4;157,48 €
-1;09/07/2009;750,00 €;34;para reserva boda;4;907,48 €
-1;09/07/2009;-750,00 €;34;para reserva boda;6;2.833,30 €
-1;07/07/2009;-35,99 €;18;leroy merlin;1;11.722,20 €
-1;07/07/2009;-35,99 €;18;leroy merlin;4;157,48 €
-1;07/07/2009;150,00 €;34;traspaso efectivo;4;193,47 €
-1;07/07/2009;-150,00 €;34;traspaso efectivo;6;3.583,30 €
-1;06/07/2009;-60,00 €;4;ibercaja en guada;1;11.758,19 €
-1;06/07/2009;-60,00 €;4;ibercaja en guada;4;43,47 €
-1;05/07/2009;-275,86 €;15;pago coche julio 2009;1;11.818,19 €
-1;05/07/2009;-275,86 €;15;pago coche julio 2009;4;103,47 €
-1;05/07/2009;-31,40 €;21;hipercor;1;12.094,05 €
-1;05/07/2009;-31,40 €;21;hipercor;4;379,33 €
-1;04/07/2009;280,00 €;34;para pago coche;4;410,73 €
-1;04/07/2009;-280,00 €;34;para pago coche;6;3.733,30 €
-1;03/07/2009;40,00 €;34;para gasoil;4;130,73 €
-1;03/07/2009;-40,00 €;34;para gasoil;6;4.013,30 €
-1;02/07/2009;-20,00 €;14;gasoil pioz;1;12.125,45 €
-1;02/07/2009;-20,00 €;14;gasoil pioz;4;90,73 €
-1;01/07/2009;-122,91 €;21;macro;1;12.145,45 €
-1;01/07/2009;-122,91 €;21;macro;4;110,73 €
-1;01/07/2009;-34,16 €;11;ayto pioz;1;12.268,36 €
-1;01/07/2009;-34,16 €;11;ayto pioz;4;233,64 €
-1;01/07/2009;5,10 €;25;interses a mi favor;1;12.302,52 €
-1;01/07/2009;5,10 €;25;interses a mi favor;5;3.712,38 €
-1;30/06/2009;9,00 €;34;suscripcion fondos monica;11;776,00 €
-1;30/06/2009;-9,00 €;34;suscripcion fondos monica;5;3.707,28 €
-1;24/06/2009;9,00 €;34;suscripcion fondos monica;11;767,00 €
-1;24/06/2009;-9,00 €;34;suscripcion fondos monica;5;3.716,28 €
-1;23/06/2009;9,00 €;34;suscripcion fondos monica;11;758,00 €
-1;23/06/2009;-9,00 €;34;suscripcion fondos monica;5;3.725,28 €
-1;22/06/2009;9,00 €;34;suscripcion fondos monica;11;749,00 €
-1;22/06/2009;-9,00 €;34;suscripcion fondos monica;5;3.734,28 €
-1;16/06/2009;9,00 €;34;suscripcion fondos monica;11;740,00 €
-1;16/06/2009;-9,00 €;34;suscripcion fondos monica;5;3.743,28 €
-1;11/06/2009;9,00 €;34;suscripcion fondos monica;11;731,00 €
-1;11/06/2009;-9,00 €;34;suscripcion fondos monica;5;3.752,28 €
-1;10/06/2009;9,00 €;34;suscripcion fondos monica;11;722,00 €
-1;10/06/2009;-9,00 €;34;suscripcion fondos monica;5;3.761,28 €
-1;02/07/2009;2.149,99 €;23;nomina monica junio 2009;1;12.297,42 €
-1;02/07/2009;2.149,99 €;23;nomina monica junio 2009;3;3.874,62 €
-1;28/06/2009;-1.153,13 €;9;hipoteca junio 2009;1;10.147,43 €
-1;28/06/2009;-1.153,13 €;9;hipoteca junio 2009;3;1.724,63 €
-1;27/06/2009;-20,00 €;4;cajero;1;11.300,56 €
-1;27/06/2009;-20,00 €;4;cajero;3;2.877,76 €
-1;22/06/2009;1.554,76 €;23;nomina ruben junio 2009;1;11.320,56 €
-1;22/06/2009;1.554,76 €;23;nomina ruben junio 2009;3;2.897,76 €
-1;01/07/2009;7,17 €;25;intereses a mi favor;1;9.765,80 €
-1;01/07/2009;7,17 €;25;intereses a mi favor;6;4.053,30 €
-1;29/06/2009;9,00 €;34;suscripcion de fondos;11;713,00 €
-1;29/06/2009;-9,00 €;34;suscripcion de fondos;6;4.046,13 €
-1;23/06/2009;9,00 €;34;suscripcion de fondos;11;704,00 €
-1;23/06/2009;-9,00 €;34;suscripcion de fondos;6;4.055,13 €
-1;23/06/2009;9,00 €;34;suscripcion de fondos;11;695,00 €
-1;23/06/2009;-9,00 €;34;suscripcion de fondos;6;4.064,13 €
-1;22/06/2009;1.153,00 €;34;para pago hipoteca;3;1.343,00 €
-1;22/06/2009;-1.153,00 €;34;para pago hipoteca;6;4.073,13 €
-1;30/06/2009;-23,20 €;21;hiper usera;1;9.758,63 €
-1;30/06/2009;-23,20 €;21;hiper usera;4;267,80 €
-1;30/06/2009;-196,82 €;24;pago impuesto 100 - irpf;1;9.781,83 €
-1;30/06/2009;-196,82 €;24;pago impuesto 100 - irpf;4;291,00 €
-1;30/06/2009;63,53 €;24;ingreso mari trini de - comida vino y pollos;1;9.978,65 €
-1;30/06/2009;63,53 €;24;ingreso mari trini de - comida vino y pollos;4;487,82 €
-1;29/06/2009;-56,79 €;18;aki;1;9.915,12 €
-1;29/06/2009;-56,79 €;18;aki;4;424,29 €
-1;29/06/2009;-100,00 €;4;para pago abono monica julio 2009;1;9.971,91 €
-1;29/06/2009;-100,00 €;4;para pago abono monica julio 2009;4;481,08 €
-1;29/06/2009;-140,00 €;4;para pago multas trafico;1;10.071,91 €
-1;29/06/2009;-140,00 €;4;para pago multas trafico;4;581,08 €
-1;29/06/2009;140,00 €;4;guada - abono monica julio 2009;1;10.211,91 €
-1;29/06/2009;140,00 €;4;guada - abono monica julio 2009;4;721,08 €
-1;29/06/2009;-140,00 €;4;guada - abono monica julio 2009;1;10.071,91 €
-1;29/06/2009;-140,00 €;4;guada - abono monica julio 2009;4;581,08 €
-1;29/06/2009;100,00 €;34;para pago abono monica;4;721,08 €
-1;29/06/2009;-100,00 €;34;para pago abono monica;6;5.226,13 €
-1;29/06/2009;100,00 €;34;para pago de algo€?;6;5.326,13 €
-1;29/06/2009;-100,00 €;34;para pago de algo€?;4;621,08 €
-1;29/06/2009;100,00 €;34;para pago de algo€?;4;721,08 €
-1;29/06/2009;-100,00 €;34;para pago de algo€?;6;5.226,13 €
-1;29/06/2009;30,00 €;34;para pago ayto pioz;4;621,08 €
-1;29/06/2009;-30,00 €;34;para pago ayto pioz;6;5.326,13 €
-1;26/06/2009;100,00 €;34;para pago luz;4;591,08 €
-1;26/06/2009;-100,00 €;34;para pago luz;5;3.770,28 €
-1;26/06/2009;-43,00 €;14;valdemingomez - m50;1;10.211,91 €
-1;26/06/2009;-43,00 €;14;valdemingomez - m50;4;491,08 €
-1;26/06/2009;200,00 €;34;para pago primer plazo irpf ruben 2009;4;534,08 €
-1;26/06/2009;-200,00 €;34;para pago primer plazo irpf ruben 2009;6;5.356,13 €
-1;26/06/2009;200,00 €;21;para pago primer plazo irpf ruben 2009;1;10.254,91 €
-1;26/06/2009;200,00 €;21;para pago primer plazo irpf ruben 2009;6;5.556,13 €
-1;26/06/2009;-200,00 €;21;para pago primer plazo irpf ruben 2009;1;10.054,91 €
-1;26/06/2009;-200,00 €;21;para pago primer plazo irpf ruben 2009;6;5.356,13 €
-1;26/06/2009;-15,47 €;21;hiperusera;1;10.254,91 €
-1;26/06/2009;-15,47 €;21;hiperusera;4;334,08 €
-1;26/06/2009;200,00 €;34;traspaso efectivo;4;349,55 €
-1;26/06/2009;-200,00 €;34;traspaso efectivo;6;5.556,13 €
-1;24/06/2009;-40,00 €;4;torrejon;1;10.270,38 €
-1;24/06/2009;-40,00 €;4;torrejon;4;149,55 €
-1;24/06/2009;-37,98 €;21;hiper usera;1;10.310,38 €
-1;24/06/2009;-37,98 €;21;hiper usera;4;189,55 €
-1;24/06/2009;40,00 €;34;para gasolina;4;227,53 €
-1;24/06/2009;-40,00 €;34;para gasolina;6;5.756,13 €
-1;23/06/2009;26,00 €;14;ajuste cuentas;1;10.348,36 €
-1;23/06/2009;26,00 €;14;ajuste cuentas;4;187,53 €
-1;23/06/2009;26,00 €;14;ajuste cuentas;1;10.322,36 €
-1;23/06/2009;26,00 €;14;ajuste cuentas;4;161,53 €
-1;23/06/2009;-26,00 €;14;boceguillas - hijos de puta - me cobraron 5.50 de mas- joputa;1;10.296,36 €
-1;23/06/2009;-26,00 €;14;boceguillas - hijos de puta - me cobraron 5.50 de mas- joputa;4;135,53 €
-1;23/06/2009;-273,92 €;17;hotel san marcos - santillana de mar;1;10.322,36 €
-1;23/06/2009;-273,92 €;17;hotel san marcos - santillana de mar;4;213,53 €
-1;23/06/2009;-13,92 €;33;movil ruben junio 2009;1;10.596,28 €
-1;23/06/2009;-13,92 €;33;movil ruben junio 2009;4;487,45 €
-1;22/06/2009;-39,50 €;14;cantabria;1;10.610,20 €
-1;22/06/2009;-39,50 €;14;cantabria;4;501,37 €
-1;22/06/2009;-60,00 €;4;santander;1;10.649,70 €
-1;22/06/2009;-60,00 €;4;santander;4;540,87 €
-1;22/06/2009;30,00 €;34;para pago moviles;4;600,87 €
-1;22/06/2009;-30,00 €;34;para pago moviles;5;3.870,28 €
-1;20/06/2009;-60,00 €;4;santillana de mar;1;10.709,70 €
-1;20/06/2009;-60,00 €;4;santillana de mar;4;570,87 €
-1;20/06/2009;-20,25 €;17;cuevas altamira;1;10.769,70 €
-1;20/06/2009;-20,25 €;17;cuevas altamira;4;630,87 €
-1;20/06/2009;-60,00 €;4;santillana;1;10.789,95 €
-1;20/06/2009;-60,00 €;4;santillana;4;651,12 €
-1;19/06/2009;600,00 €;34;para gastos vacaciones;4;711,12 €
-1;19/06/2009;-600,00 €;34;para gastos vacaciones;6;5.796,13 €
-1;18/06/2009;-32,00 €;14;pioz;1;10.849,95 €
-1;18/06/2009;-32,00 €;14;pioz;4;111,12 €
-1;18/06/2009;-51,19 €;18;alcampo - regador automatico;1;10.881,95 €
-1;18/06/2009;-51,19 €;18;alcampo - regador automatico;4;143,12 €
-1;18/06/2009;-3,30 €;18;leroy merlin;1;10.933,14 €
-1;18/06/2009;-3,30 €;18;leroy merlin;4;194,31 €
-1;12/06/2009;9,00 €;34;anulacion suscripcion fondos;6;6.396,13 €
-1;12/06/2009;-9,00 €;34;anulacion suscripcion fondos;11;686,00 €
-1;17/06/2009;9,00 €;34;suscripcion de fondos;11;695,00 €
-1;17/06/2009;-9,00 €;34;suscripcion de fondos;6;6.387,13 €
-1;12/06/2009;9,00 €;34;suscripcion de fondos;11;686,00 €
-1;12/06/2009;-9,00 €;34;suscripcion de fondos;6;6.396,13 €
-1;12/06/2009;17,00 €;34;anulacion suscripcion de fondos;6;6.405,13 €
-1;12/06/2009;-17,00 €;34;anulacion suscripcion de fondos;11;677,00 €
-1;20/06/2009;800,00 €;34;ahorro nomina doble;6;6.388,13 €
-1;20/06/2009;-800,00 €;34;ahorro nomina doble;3;190,00 €
-1;12/06/2009;17,00 €;34;suscripcion de fondos;11;694,00 €
-1;12/06/2009;-17,00 €;34;suscripcion de fondos;6;5.588,13 €
-1;12/06/2009;9,00 €;34;suscripcion de fondos;11;677,00 €
-1;12/06/2009;-9,00 €;34;suscripcion de fondos;6;5.605,13 €
-1;11/06/2009;9,00 €;34;suscripcion de fondos;11;668,00 €
-1;11/06/2009;-9,00 €;34;suscripcion de fondos;6;5.614,13 €
-1;18/06/2009;0,00 €;24;actualizacion saldo;1;10.936,44 €
-1;18/06/2009;0,00 €;24;actualizacion saldo;4;197,61 €
-1;13/06/2009;-36,00 €;17;primark;1;10.936,44 €
-1;13/06/2009;-36,00 €;17;primark;4;197,61 €
-1;13/06/2009;69,62 €;17;anular compra equivocada primark;1;10.972,44 €
-1;13/06/2009;69,62 €;17;anular compra equivocada primark;4;233,61 €
-1;15/06/2009;-24,35 €;2;abono renfe;1;10.902,82 €
-1;15/06/2009;-24,35 €;2;abono renfe;4;163,99 €
-1;15/06/2009;242,35 €;2;anular abono renfe equivocado;1;10.927,17 €
-1;15/06/2009;242,35 €;2;anular abono renfe equivocado;4;188,34 €
-1;17/06/2009;-22,83 €;31;seguro vida ruben junio 2009;1;10.684,82 €
-1;17/06/2009;-22,83 €;31;seguro vida ruben junio 2009;4;-54,01 €
-1;17/06/2009;-26,75 €;31;seguro vida monica junio 2009;1;10.707,65 €
-1;17/06/2009;-26,75 €;31;seguro vida monica junio 2009;4;-31,18 €
-1;17/06/2009;26,75 €;31;seguro vida monica mayo 2009;1;10.734,40 €
-1;17/06/2009;26,75 €;31;seguro vida monica mayo 2009;4;-4,43 €
-1;17/06/2009;-26,75 €;31;seguro vida monica mayo 2009;1;10.707,65 €
-1;17/06/2009;-26,75 €;31;seguro vida monica mayo 2009;4;-31,18 €
-1;17/06/2009;28,00 €;34;para pago seguro vida;4;-4,43 €
-1;17/06/2009;-28,00 €;34;para pago seguro vida;5;3.900,28 €
-1;17/06/2009;30,00 €;34;para pago moviles;4;-32,43 €
-1;17/06/2009;-30,00 €;34;para pago moviles;6;5.623,13 €
-1;17/06/2009;40,00 €;34;para compra gasolin;4;-62,43 €
-1;17/06/2009;-40,00 €;34;para compra gasolin;6;5.653,13 €
-1;17/06/2009;-17,98 €;18;leroy merlin;1;10.734,40 €
-1;17/06/2009;-17,98 €;18;leroy merlin;4;-102,43 €
-1;17/06/2009;-17,29 €;21;alcampo alcala;1;10.752,38 €
-1;17/06/2009;-17,29 €;21;alcampo alcala;4;-84,45 €
-1;16/06/2009;-20,00 €;4;banco guipozcuano;1;10.769,67 €
-1;16/06/2009;-20,00 €;4;banco guipozcuano;4;-67,16 €
-1;16/06/2009;200,00 €;34;traspaso efectivo;4;-47,16 €
-1;16/06/2009;-200,00 €;34;traspaso efectivo;6;5.693,13 €
-1;15/06/2009;-37,81 €;18;farmacia;1;10.789,67 €
-1;15/06/2009;-37,81 €;18;farmacia;4;-247,16 €
-1;15/06/2009;-242,35 €;2;abono ruben;1;10.827,48 €
-1;15/06/2009;-242,35 €;2;abono ruben;4;-209,35 €
-1;13/06/2009;-28,26 €;18;leroy merlin;1;11.069,83 €
-1;13/06/2009;-28,26 €;18;leroy merlin;4;33,00 €
-1;13/06/2009;-4,55 €;18;brico depot;1;11.098,09 €
-1;13/06/2009;-4,55 €;18;brico depot;4;61,26 €
-1;13/06/2009;-45,50 €;14;repsol el pozo;1;11.102,64 €
-1;13/06/2009;-45,50 €;14;repsol el pozo;4;65,81 €
-1;13/06/2009;-6,25 €;18;casa alcala;1;11.148,14 €
-1;13/06/2009;-6,25 €;18;casa alcala;4;111,31 €
-1;13/06/2009;-149,98 €;17;compra GPS mio moov 330;1;11.154,39 €
-1;13/06/2009;-149,98 €;17;compra GPS mio moov 330;4;117,56 €
-1;13/06/2009;200,00 €;34;para compra GPS;4;267,54 €
-1;13/06/2009;-200,00 €;34;para compra GPS;6;5.893,13 €
-1;13/06/2009;-49,37 €;19;C&A torrejon;1;11.304,37 €
-1;13/06/2009;-49,37 €;19;C&A torrejon;4;67,54 €
-1;13/06/2009;-69,62 €;17;primark;1;11.353,74 €
-1;13/06/2009;-69,62 €;17;primark;4;116,91 €
-1;12/06/2009;-69,62 €;21;mercadona alcala;1;11.423,36 €
-1;12/06/2009;-69,62 €;21;mercadona alcala;4;186,53 €
-1;12/06/2009;200,00 €;34;traspaso efectivo;4;256,15 €
-1;12/06/2009;-200,00 €;34;traspaso efectivo;6;6.093,13 €
-1;10/06/2009;-13,56 €;21;hiper usera;1;11.492,98 €
-1;10/06/2009;-13,56 €;21;hiper usera;4;56,15 €
-1;10/06/2009;-20,20 €;18;leroy merlin;1;11.506,54 €
-1;10/06/2009;-20,20 €;18;leroy merlin;4;69,71 €
-1;10/06/2009;-18,26 €;18;brico depot;1;11.526,74 €
-1;10/06/2009;-18,26 €;18;brico depot;4;89,91 €
-1;10/06/2009;-38,01 €;10;recibo pago luz mayo 2009;1;11.545,00 €
-1;10/06/2009;-38,01 €;10;recibo pago luz mayo 2009;4;108,17 €
-1;10/06/2009;23,50 €;34;para pago abono piscina;4;146,18 €
-1;10/06/2009;-23,50 €;34;para pago abono piscina;5;3.928,28 €
-1;10/06/2009;40,00 €;34;para pago gasolina;4;122,68 €
-1;10/06/2009;-40,00 €;34;para pago gasolina;6;6.293,13 €
-1;17/06/2009;846,31 €;23;doble ruben junio 2009;1;11.583,01 €
-1;17/06/2009;846,31 €;23;doble ruben junio 2009;3;990,00 €
-1;06/06/2009;-100,00 €;4;para dinero boda cesar;1;10.736,70 €
-1;06/06/2009;-100,00 €;4;para dinero boda cesar;3;143,69 €
-1;05/06/2009;-100,00 €;4;para dinero boda cesar;1;10.836,70 €
-1;05/06/2009;-100,00 €;4;para dinero boda cesar;3;243,69 €
-1;06/06/2009;399,00 €;34;vencimiento deposito 4 meses;5;3.951,78 €
-1;06/06/2009;-399,00 €;34;vencimiento deposito 4 meses;10;-500,00 €
-1;06/06/2009;5,81 €;25;vencimiento deposito 4 meses;1;10.936,70 €
